Player,Age,Year,Tm,Pos,G,GS,MP,FG,FGA,3P,3PA,2P,2PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,G_per36,GS_per36,MP_per36,FG_per36,FGA_per36,3P_per36,3PA_per36,2P_per36,2PA_per36,FT_per36,FTA_per36,ORB_per36,DRB_per36,TRB_per36,AST_per36,STL_per36,BLK_per36,TOV_per36,PF_per36,PTS_per36,Cluster,PC1,PC2,PC3
Nickeil Alexander-Walker,26,2024,MIN,SG,82,10,2073,270,616,141,370,129,246,92,118,54,211,265,223,50,34,99,139,773,1.4240231548480464,0.1736613603473227,36.0,4.688856729377713,10.697539797395079,2.4486251808972503,6.425470332850941,2.240231548480463,4.272069464544139,1.597684515195369,2.049204052098408,0.9377713458755427,3.6642547033285098,4.602026049204053,3.8726483357452968,0.8683068017366137,0.5904486251808971,1.719247467438495,2.4138929088277856,13.424023154848047,0,-2.2772169234269346,-1.2415966586702123,1.209749318913205
Nicolas Batum,32,2021,LAC,SF,67,38,1835,191,412,110,272,81,140,48,58,50,266,316,148,69,37,53,102,540,1.3144414168937328,0.7455040871934605,36.0,3.7471389645776565,8.08283378746594,2.1580381471389645,5.3362397820163485,1.589100817438692,2.7465940054495914,0.9416893732970028,1.137874659400545,0.9809264305177112,5.218528610354223,6.199455040871934,2.903542234332425,1.3536784741144414,0.7258855585831062,1.0397820163487739,2.001089918256131,10.59400544959128,0,-3.421190733228159,-0.32712391303564525,1.038843039803836
Nicolas Batum,33,2022,LAC,PF,59,54,1463,179,387,108,270,71,117,25,38,29,225,254,100,58,42,40,80,491,1.4518113465481886,1.3287764866712235,36.0,4.4046479835953525,9.522898154477101,2.657552973342447,6.643882433356118,1.747095010252905,2.8790157211209846,0.6151742993848257,0.9350649350649352,0.7136021872863978,5.536568694463432,6.250170881749829,2.460697197539303,1.4272043745727956,1.0334928229665072,0.9842788790157211,1.9685577580314422,12.082023239917977,0,-3.1614278893198833,-0.5804373969642539,0.397273950884932
Nicolas Batum,34,2023,LAC,PF,78,19,1709,160,381,124,317,36,64,34,48,62,237,299,121,54,44,50,149,478,1.6430661205383266,0.4002340550029257,36.0,3.3703920421299003,8.025746050321827,2.6120538326506733,6.677589233469866,0.7583382094792276,1.3481568168519602,0.7162083089526038,1.01111761263897,1.3060269163253366,4.992393212404916,6.2984201287302515,2.5488589818607372,1.1375073142188414,0.9268578115857227,1.0532475131655938,3.1386775892334695,10.069046225863078,0,-4.18171931247892,-0.07508993045701833,1.058666335718168
Nicolas Batum,36,2024,LAC,PF,78,8,1367,104,238,88,203,16,35,17,21,47,171,218,84,52,36,34,111,313,2.0541331382589614,0.210680321872714,36.0,2.738844184345282,6.26773957571324,2.317483540599854,5.346013167520117,0.421360643745428,0.9217264081931236,0.4476956839795172,0.5530358449158741,1.2377468910021945,4.503291880029261,5.741038771031456,2.2121433796634964,1.369422092172641,0.9480614484272128,0.8953913679590344,2.9231894659839064,8.242867593269933,0,-5.135312181427633,0.2093715857885142,0.563645099462458
Nikola Jokić,25,2021,DEN,C,72,72,2488,732,1293,92,237,640,1056,342,394,205,575,780,599,95,48,222,192,1898,1.0418006430868167,1.0418006430868167,36.0,10.591639871382636,18.709003215434084,1.3311897106109325,3.429260450160772,9.260450160771704,15.279742765273312,4.948553054662379,5.70096463022508,2.9662379421221865,8.319935691318328,11.286173633440514,8.667202572347268,1.3745980707395498,0.6945337620578779,3.212218649517685,2.7781350482315115,27.463022508038584,2,6.365437662575635,1.244687760944721,1.059344223247073
Nikola Jokić,26,2022,DEN,C,74,74,2476,764,1311,97,288,667,1023,379,468,206,813,1019,584,109,63,281,191,2004,1.075928917609047,1.075928917609047,36.0,11.108239095315025,19.06138933764136,1.4103392568659128,4.187399030694669,9.69789983844911,14.873990306946688,5.510500807754442,6.804523424878837,2.995153473344103,11.820678513731824,14.81583198707593,8.491114701130856,1.5848142164781907,0.9159935379644588,4.08562197092084,2.777059773828756,29.137318255250406,2,7.64079194090955,2.178994206798586,0.9920052878333047
Nikola Jokić,27,2023,DEN,C,69,69,2323,646,1022,57,149,589,873,341,415,167,650,817,678,87,47,247,174,1690,1.0693069306930694,1.0693069306930694,36.0,10.011192423590185,15.838140335772707,0.8833405079638398,2.3090830822212656,9.127851915626346,13.529057253551443,5.284545845888937,6.431338786052518,2.5880327163151096,10.073181231166595,12.661213947481704,10.507102884201462,1.3482565647869136,0.7283684890228153,3.8278088678433058,2.696513129573827,26.19027120103315,2,6.412909960721754,1.9164211434304892,0.6841807485866263
Nikola Jokić,29,2024,DEN,C,70,70,2571,786,1364,138,331,648,1033,361,451,200,692,892,716,127,45,230,160,2071,0.9801633605600933,0.9801633605600933,36.0,11.00583430571762,19.099183197199533,1.9323220536756127,4.634772462077013,9.073512252042008,14.46441073512252,5.054842473745624,6.315052508751458,2.8004667444574096,9.689614935822638,12.490081680280047,10.025670945157527,1.7782963827304552,0.6301050175029171,3.220536756126021,2.2403733955659275,28.998833138856476,2,6.8711811170758645,0.7316998657077515,0.8847767447991548
Nikola Jović,21,2024,MIA,PF,46,10,1156,172,377,78,210,94,167,72,87,26,154,180,131,38,13,60,82,494,1.4325259515570934,0.31141868512110726,36.0,5.356401384083045,11.740484429065743,2.429065743944637,6.539792387543253,2.9273356401384083,5.200692041522491,2.242214532871972,2.709342560553633,0.809688581314879,4.795847750865051,5.6055363321799305,4.079584775086505,1.1833910034602075,0.4048442906574395,1.8685121107266436,2.5536332179930796,15.384083044982699,0,-1.5275612429171426,-0.9203016129404302,-2.0115901933012976
Nikola Vučević,30,2021,CHI,C,70,70,2348,666,1396,176,440,490,956,131,156,146,671,817,269,65,48,126,137,1639,1.0732538330494037,1.0732538330494037,36.0,10.211243611584328,21.40374787052811,2.698466780238501,6.746166950596252,7.5127768313458265,14.657580919931856,2.008517887563884,2.391822827938671,2.2385008517887566,10.287904599659283,12.526405451448042,4.124361158432709,0.9965928449744463,0.735945485519591,1.9318568994889267,2.100511073253833,25.12947189097104,2,4.088845948764835,0.591110719321654,1.429736918185222
Nikola Vučević,31,2022,CHI,C,73,73,2418,546,1154,104,331,442,823,92,121,142,662,804,236,70,71,136,181,1288,1.086848635235732,1.086848635235732,36.0,8.129032258064516,17.181141439205955,1.5483870967741937,4.92803970223325,6.580645161290323,12.253101736972704,1.369727047146402,1.8014888337468982,2.1141439205955335,9.8560794044665,11.970223325062033,3.513647642679901,1.0421836228287842,1.0570719602977667,2.0248138957816377,2.694789081885856,19.17617866004963,1,2.238993878572369,1.7637320899972808,2.021804361641686
Nikola Vučević,32,2023,CHI,C,82,82,2746,597,1148,121,347,476,801,132,158,159,744,903,265,60,57,139,179,1447,1.0750182083029862,1.0750182083029862,36.0,7.826656955571741,15.050254916241805,1.5863073561544063,4.549162418062636,6.240349599417335,10.501092498179169,1.730517115804807,2.071376547705754,2.08448652585579,9.753823743627095,11.838310269482884,3.4741442097596504,0.786598689002185,0.7472687545520758,1.822286962855062,2.346686088856518,18.970138383102697,1,1.9487451282654793,1.481842644180722,3.2892668558733233
Nikola Vučević,34,2024,CHI,C,73,72,2278,550,1038,129,321,421,717,120,149,178,557,735,256,61,52,119,163,1349,1.1536435469710271,1.1378402107111503,36.0,8.691834942932397,16.403863037752416,2.038630377524144,5.072870939420544,6.653204565408252,11.330992098331869,1.8964003511852503,2.3546971027216856,2.812993854258121,8.802458296751537,11.61545215100966,4.045654082528534,0.9640035118525022,0.8217734855136084,1.880597014925373,2.575943810359965,21.318700614574187,2,2.420516426569366,1.3825370190702775,1.8325176028513945
Noah Clowney,20,2024,BRK,PF,46,20,1042,133,372,87,261,46,111,67,80,43,138,181,40,24,21,46,105,420,1.5892514395393473,0.690978886756238,36.0,4.595009596928982,12.852207293666027,3.0057581573896353,9.017274472168907,1.5892514395393473,3.834932821497121,2.314779270633397,2.763915547024952,1.4856046065259116,4.767754318618042,6.253358925143954,1.381957773512476,0.8291746641074856,0.72552783109405,1.5892514395393473,3.6276391554702494,14.510556621880998,0,-2.2907168657051513,-0.5217209038611941,-1.8401989104258776
Norman Powell,27,2021,POR,SF,69,58,2205,438,918,171,416,267,502,236,271,42,173,215,129,82,18,119,160,1283,1.1265306122448981,0.9469387755102041,36.0,7.151020408163266,14.987755102040817,2.7918367346938777,6.791836734693878,4.359183673469388,8.195918367346938,3.853061224489796,4.424489795918367,0.6857142857142857,2.8244897959183675,3.5102040816326534,2.1061224489795918,1.3387755102040817,0.2938775510204082,1.942857142857143,2.612244897959184,20.946938775510205,2,0.9035749984868543,-2.1161609997217314,0.8835161768901374
Norman Powell,28,2022,LAC,SF,45,41,1458,279,605,106,253,173,352,189,233,20,125,145,96,42,21,69,106,853,1.1111111111111112,1.0123456790123457,36.0,6.888888888888888,14.938271604938272,2.617283950617284,6.246913580246914,4.271604938271605,8.691358024691358,4.666666666666666,5.753086419753087,0.49382716049382713,3.0864197530864197,3.580246913580247,2.3703703703703707,1.037037037037037,0.5185185185185185,1.7037037037037037,2.617283950617284,21.061728395061728,2,0.9782378521242968,-1.6350989364987922,-1.5317707683515247
Norman Powell,29,2023,LAC,SG,60,8,1567,340,710,114,287,226,423,225,277,24,151,175,109,50,18,101,125,1019,1.3784301212507977,0.18379068283343972,36.0,7.811104020421187,16.311423101467774,2.6190172303765156,6.593490746649649,5.192086790044671,9.717932354818124,5.169112954690491,6.363752393107849,0.5513720485003191,3.469049138481174,4.020421186981493,2.5041480536056158,1.148691767708998,0.4135290363752393,2.3203573707721765,2.871729419272495,23.41033822590938,2,1.9276215532056866,-1.6184375768020467,-1.587862135635069
Norman Powell,31,2024,LAC,SG,60,60,1958,457,945,179,428,278,517,213,265,21,169,190,125,73,9,108,114,1306,1.1031664964249235,1.1031664964249235,36.0,8.402451481103167,17.374872318692542,3.2911133810010216,7.869254341164453,5.111338100102145,9.50561797752809,3.916241062308478,4.872318692543412,0.3861082737487232,3.1072522982635338,3.4933605720122576,2.29826353421859,1.342185903983657,0.16547497446373852,1.985699693564862,2.0960163432073546,24.012257405515832,2,1.9234596791567289,-2.850142664321946,-0.01217076976581721
OG Anunoby,23,2021,TOR,SF,43,43,1433,249,519,104,261,145,258,80,102,54,183,237,94,66,32,75,114,682,1.080251221214236,1.080251221214236,36.0,6.255408234473133,13.03838101884159,2.6127006280530356,6.556873691556175,3.642707606420098,6.481507327285415,2.0097697138869504,2.5624563852058615,1.3565945568736915,4.597348220516399,5.953942777390091,2.3614794138171664,1.6580600139567343,0.8039078855547801,1.884159106769016,2.863921842288905,17.133286810886254,0,-0.7625328453228625,-0.535913470042701,-1.3987847111401688
OG Anunoby,24,2022,TOR,SF,48,48,1728,309,697,115,317,194,380,89,118,74,190,264,125,71,25,80,131,822,1.0,1.0,36.0,6.4375,14.520833333333332,2.3958333333333335,6.604166666666666,4.041666666666667,7.916666666666667,1.8541666666666667,2.458333333333333,1.5416666666666667,3.9583333333333335,5.5,2.604166666666667,1.4791666666666667,0.5208333333333334,1.6666666666666665,2.729166666666667,17.125,0,-0.42863652306607264,-0.853526732396172,-0.668703872747899
OG Anunoby,25,2023,TOR,SF,67,67,2386,421,885,142,367,279,518,140,167,95,237,332,131,128,50,132,200,1124,1.0108968985750209,1.0108968985750209,36.0,6.3520536462699075,13.352891869237217,2.142497904442582,5.537300922045264,4.209555741827327,7.815590947191954,2.1123218776194466,2.5196982397317687,1.4333612740989103,3.575859178541492,5.0092204526404025,1.9765297569153393,1.931265716680637,0.7544006705783739,1.9916177703269071,3.0176026823134956,16.958927074601846,0,-0.17489414104999415,-0.6594036758179749,1.302772965821069
OG Anunoby,27,2024,NYK,PF,74,74,2706,489,1027,171,460,318,567,183,226,97,261,358,164,110,65,102,172,1332,0.9844789356984479,0.9844789356984479,36.0,6.505543237250554,13.662971175166296,2.2749445676274944,6.119733924611973,4.23059866962306,7.5432372505543235,2.434589800443459,3.006651884700665,1.2904656319290464,3.4722838137472283,4.762749445676275,2.1818181818181817,1.4634146341463414,0.8647450110864745,1.3569844789356986,2.288248337028825,17.720620842572064,0,0.046266273177697194,-1.13362220147638,2.441015249106915
Obi Toppin,23,2022,NYK,PF,72,10,1230,251,473,52,169,199,304,94,124,69,199,268,77,25,33,56,102,648,2.107317073170732,0.29268292682926833,36.0,7.3463414634146345,13.843902439024392,1.5219512195121951,4.946341463414634,5.824390243902439,8.897560975609757,2.7512195121951217,3.629268292682927,2.0195121951219512,5.824390243902439,7.84390243902439,2.253658536585366,0.7317073170731707,0.9658536585365853,1.6390243902439026,2.9853658536585366,18.965853658536588,1,0.4032836683900399,1.1593499238236877,-0.5860607091766137
Obi Toppin,24,2023,NYK,PF,67,5,1050,187,419,85,247,102,172,38,47,29,158,187,66,23,12,38,68,497,2.297142857142857,0.17142857142857143,36.0,6.411428571428571,14.365714285714285,2.9142857142857146,8.46857142857143,3.4971428571428573,5.897142857142858,1.302857142857143,1.6114285714285714,0.9942857142857143,5.417142857142857,6.411428571428571,2.262857142857143,0.7885714285714286,0.4114285714285714,1.302857142857143,2.3314285714285714,17.04,0,-1.5835781298600022,-1.0876840787474704,-0.9540949881897773
Obi Toppin,26,2024,IND,PF,79,4,1545,317,599,110,301,207,298,89,114,56,262,318,128,46,28,68,108,833,1.8407766990291263,0.09320388349514563,36.0,7.386407766990292,13.957281553398058,2.563106796116505,7.0135922330097085,4.823300970873786,6.94368932038835,2.0737864077669905,2.6563106796116505,1.3048543689320389,6.104854368932039,7.409708737864078,2.9825242718446603,1.0718446601941747,0.6524271844660194,1.5844660194174756,2.5165048543689323,19.40970873786408,0,-0.19812973634993958,-0.3603471641997691,-0.0038785174525161883
Ochai Agbaji,22,2023,UTA,SG,59,22,1209,165,386,81,228,84,158,56,69,43,78,121,67,16,15,41,99,467,1.7568238213399505,0.6550868486352358,36.0,4.913151364764269,11.493796526054592,2.4119106699751858,6.7890818858560795,2.501240694789082,4.704714640198512,1.6674937965260546,2.054590570719603,1.2803970223325063,2.32258064516129,3.6029776674937963,1.9950372208436726,0.47642679900744417,0.44665012406947896,1.2208436724565757,2.9478908188585606,13.905707196029777,0,-2.6599353625734277,-1.066345669619832,-0.6868233346585407
Ochai Agbaji,24,2024,TOR,SG,64,45,1739,266,534,101,253,165,281,34,48,61,181,242,98,58,30,54,125,667,1.3248993674525589,0.9315698677400805,36.0,5.506612995974698,11.05462909718229,2.0908568142610697,5.237492811960897,3.4157561817136286,5.817136285221392,0.703852788959172,0.9936745255894192,1.2627947096032204,3.746981023576768,5.009775733179988,2.028752156411731,1.2006900517538814,0.621046578493387,1.1178838412880965,2.587694077055779,13.807935595169639,0,-2.255121411827732,-0.4480710178247736,0.6171852178275197
Onyeka Okongwu,21,2022,ATL,C,48,6,992,156,226,0,0,156,226,80,110,115,168,283,53,31,60,44,149,392,1.7419354838709677,0.21774193548387097,36.0,5.661290322580645,8.201612903225806,0.0,0.0,5.661290322580645,8.201612903225806,2.903225806451613,3.9919354838709675,4.173387096774193,6.096774193548387,10.27016129032258,1.9233870967741935,1.125,2.17741935483871,1.5967741935483872,5.407258064516129,14.225806451612902,1,-0.6984059872174635,5.438772825100521,-2.0900145967163692
Onyeka Okongwu,22,2023,ATL,C,80,18,1849,317,497,4,13,313,484,153,196,217,359,576,81,56,107,81,251,791,1.5575987020010817,0.3504597079502434,36.0,6.171984856679286,9.67658193618172,0.07787993510005409,0.2531097890751758,6.094104921579232,9.423472147106544,2.9789075175770687,3.8161168199026503,4.224986479177934,6.989724175229854,11.214710654407789,1.5770686857760952,1.0903190914007572,2.083288263926447,1.5770686857760952,4.8869659275283945,15.400757166035696,1,0.17247470621258476,5.191323347997747,0.8456497586710789
Onyeka Okongwu,24,2024,ATL,C,74,40,2064,388,684,48,148,340,536,164,216,220,440,660,168,69,68,90,193,988,1.2906976744186047,0.6976744186046512,36.0,6.767441860465116,11.930232558139535,0.8372093023255813,2.5813953488372094,5.930232558139535,9.348837209302326,2.86046511627907,3.7674418604651163,3.837209302325581,7.674418604651162,11.511627906976745,2.930232558139535,1.2034883720930232,1.186046511627907,1.5697674418604652,3.366279069767442,17.232558139534884,1,0.9487914145805624,3.240576924877363,1.1989891005185311
Oshae Brissett,23,2022,IND,SF,67,25,1564,208,506,83,237,125,269,114,164,108,250,358,72,44,29,54,116,613,1.5421994884910486,0.5754475703324808,36.0,4.787723785166241,11.647058823529413,1.9104859335038362,5.455242966751918,2.877237851662404,6.1918158567774935,2.6240409207161126,3.7749360613810743,2.485933503836317,5.754475703324808,8.240409207161125,1.6572890025575449,1.0127877237851661,0.6675191815856778,1.2429667519181584,2.670076726342711,14.10997442455243,0,-1.3595840099503635,0.8653700238763032,0.18219582458371347
Oshae Brissett,24,2023,IND,PF,65,2,1083,123,319,48,155,75,164,104,145,62,156,218,44,33,13,34,79,398,2.1606648199445986,0.0664819944598338,36.0,4.088642659279778,10.603878116343491,1.5955678670360112,5.152354570637119,2.4930747922437675,5.451523545706371,3.457063711911357,4.81994459833795,2.0609418282548475,5.185595567867036,7.246537396121884,1.4626038781163435,1.0969529085872576,0.43213296398891965,1.1301939058171744,2.6260387811634347,13.229916897506925,0,-1.89878222066354,0.7204832455904804,-0.9627322583386386
Oso Ighodaro,22,2024,PHO,PF,61,6,1045,113,187,0,2,113,185,29,50,66,156,222,71,28,29,39,102,255,2.1014354066985645,0.20669856459330144,36.0,3.892822966507177,6.442105263157895,0.0,0.06889952153110047,3.892822966507177,6.373205741626794,0.999043062200957,1.722488038277512,2.2736842105263158,5.3741626794258375,7.647846889952153,2.445933014354067,0.9645933014354067,0.999043062200957,1.3435406698564594,3.5138755980861243,8.78468899521531,1,-3.072762462835293,3.133511942258971,-0.8137549863970864
